A,B,C,시군명,건축년도,아파트명,층수,도로명,I,J
2016,9,110,부천시,1989,동원(364),5,고강로,13000,54.54
2016,9,110,부천시,1985,고강1차,3,고강로170번길,16900,59.58
2016,9,110,부천시,1989,홍익,4,고리울로74번길,9500,33.54
2016,9,110,부천시,1993,미리내마을(롯데2),7,조마루로,33200,71.56
2016,9,110,부천시,1997,덕유마을(주공4),9,도약로,25900,59.98
2016,9,110,부천시,1995,보람마을(동남),15,석천로,35900,84.94
2016,9,110,부천시,1997,덕유마을(주공4),18,도약로,27100,59.98
2016,9,110,부천시,1993,은하마을(동부),9,석천로,57100,164.76
2016,9,110,부천시,1993,무지개마을(LG),5,중동로,35000,84.9
2016,9,110,부천시,1997,덕유마을(주공4),8,도약로,25800,59.98
2016,9,110,부천시,1995,금강마을(주공),14,계남로,20000,42.75
2016,9,110,부천시,1994,포도마을(영남),12,조마루로,36500,75.2
2016,9,110,부천시,1993,미리내마을(롯데2),2,조마루로,30500,64.08
2016,9,110,부천시,1996,한라마을(주공3),6,도약로,26000,59.98
2016,9,110,부천시,1993,복사골(건영),16,중동로,28500,78.06
2016,9,110,부천시,1994,그린타운(우성2),13,조마루로,37500,84.96
2016,9,110,부천시,1993,그린타운(우성1),20,중동로,44000,167.84
2016,9,110,부천시,1993,은하마을(대우),17,석천로,52000,134.67
2016,9,110,부천시,1995,포도마을(삼보),25,조마루로,31250,59.96
2016,9,110,부천시,2009,팰리스카운티,24,중동로,48000,84.99
2016,9,110,부천시,2009,팰리스카운티,10,중동로,47000,84.99
2016,9,110,부천시,2009,팰리스카운티,15,중동로,68000,132.61
2016,9,110,부천시,1996,덕유마을(주공3),6,중동로,26300,58.74
2016,9,110,부천시,1995,중흥마을(주공),5,계남로,29300,58.71
2016,9,110,부천시,1995,중흥마을(주공),15,계남로,16500,37.67
2016,9,110,부천시,1993,미리내마을(동성),9,조마루로,37300,84.6
2016,9,110,부천시,2010,청광플러스원,3,원종로119번길,31800,84.93
2016,9,110,부천시,1988,부촌1차,5,고강로72번길,9800,38.27
2016,9,110,부천시,1988,현대,3,고리울로7번길,16700,60.22
2016,9,110,부천시,1999,원미동풍림,9,원미로,35800,114.34
2016,9,110,부천시,1987,우진,4,조종로78번길,11000,41.46
2016,9,110,부천시,1999,두산,4,원미로144번길,30650,84.92
2016,9,110,부천시,1995,중흥마을(주공),20,계남로,18440,39.87
2016,9,110,부천시,1996,덕유마을(주공3),12,중동로,26500,58.74
2016,9,110,부천시,1995,은하마을(주공1),8,중동로,18500,37.67
2016,9,110,부천시,1995,중흥마을(주공),4,계남로,28000,58.71
2016,9,110,부천시,1997,덕유마을(주공4),14,도약로,26550,59.98
2016,9,110,부천시,1994,미리내마을(한양),6,조마루로285번길,19900,41.09
2016,9,110,부천시,1993,중흥마을(신동아),12,중동로280번길,45000,134.79
2016,9,110,부천시,1994,금강마을(주공),9,계남로,25900,51.66
2016,9,110,부천시,1993,중흥마을(두산),4,중동로280번길,43000,134.07
2016,9,110,부천시,1993,무지개마을(동신),14,조마루로,34700,84.6
2016,9,110,부천시,1995,포도마을(삼보),3,조마루로,31900,59.96
2016,9,110,부천시,1995,금강마을(주공),24,계남로,20500,42.75
2016,9,110,부천시,2009,팰리스카운티,20,중동로,41800,84.99
2016,9,110,부천시,1995,은하마을(주공1),20,중동로,24800,49.67
2016,9,110,부천시,1995,중흥마을(주공),4,계남로,19900,37.67
2016,9,110,부천시,1993,중흥마을(두산),4,중동로280번길,42500,134.07
2016,9,110,부천시,2009,팰리스카운티,16,중동로,42000,84.99
2016,9,110,부천시,1995,한라마을(주공2),8,계남로,25400,49.77
2016,9,110,부천시,2006,함태스위트빌,14,신흥로389번길,18850,58.78
2016,9,110,부천시,1995,한라마을(주공2),8,계남로,23800,49.77
2016,9,110,부천시,1994,금강마을(주공),8,계남로,35300,84.81
2016,9,110,부천시,2000,중동대림,2,계남로,29000,59.79
2016,9,110,부천시,1994,꿈마을(삼환),8,옥산로,35100,81.48
2016,9,110,부천시,1986,한도(1-6동),5,부일로,20500,70.14
2016,9,110,부천시,2005,역곡5차e-편한세상,4,지봉로34번길,36600,84.64
2016,9,110,부천시,2006,진성그린(101동),2,지봉로33번길,14300,46.14
2016,9,110,부천시,1994,은하마을(쌍용),10,중동로279번길,44000,101.88
2016,9,110,부천시,1996,덕유마을(주공3),11,중동로,18450,39.48
2016,9,110,부천시,2006,"위브더스테이트(801,802,803동)",7,신흥로,42000,84.98
2016,9,110,부천시,1994,미리내마을(한신),6,조마루로285번길,21600,41.85
2016,9,110,부천시,1993,미리내마을(롯데1),13,소향로,19000,42.51
2016,9,110,부천시,1996,한라마을(주공3),15,도약로,25800,59.98
2016,9,110,부천시,1993,그린타운(한신),18,부흥로,43900,133.12
2016,9,110,부천시,1994,꿈마을(삼환),17,옥산로,41200,101.52
2016,9,110,부천시,1994,꿈마을(건영),7,옥산로,37500,101.82
2016,9,110,부천시,1995,금강마을(주공),4,계남로,20950,42.75
2016,9,110,부천시,1994,꿈마을(한진),14,옥산로,33800,81.48
2016,9,110,부천시,1993,중흥마을(영남),14,중동로280번길,45700,134.79
2016,9,110,부천시,1996,한라마을(주공3),1,도약로,17000,39.99
2016,9,110,부천시,2000,중동대림,2,계남로,27300,59.79
2016,9,110,부천시,1995,금강마을(주공),1,계남로,17450,41.85
2016,9,110,부천시,1993,미리내마을(롯데2),13,조마루로,37200,84.99
2016,9,110,부천시,1993,미리내마을(동성),6,조마루로,36000,84.6
2016,9,110,부천시,1993,설악마을(주공),10,계남로,23500,49.8
2016,9,110,부천시,1993,복사골(건영),7,중동로,31800,84.23
2016,9,110,부천시,1994,미리내마을(한양),15,조마루로285번길,38900,84.9
2016,9,110,부천시,1995,한라마을(주공2),4,계남로,23400,49.77
2016,9,110,부천시,1993,중흥마을(두산),23,중동로280번길,46000,134.07
2016,9,110,부천시,1994,금강마을(주공),14,계남로,19700,41.85
2016,9,110,부천시,1996,덕유마을(주공3),13,중동로,26900,58.74
2016,9,110,부천시,1992,복사골(시영),3,중동로,22800,56.58
2016,9,110,부천시,1993,미리내마을(동성),3,조마루로,25500,52.88
2016,9,110,부천시,1987,복사골,3,중동로171번길,12000,41.01
2016,9,110,부천시,1999,두산,4,원미로144번길,25300,59.95
2016,9,110,부천시,1999,원미동풍림,14,원미로,23000,59.89
2016,9,110,부천시,2006,우남푸르미아,13,길주로377번길,34500,84.74
2016,9,110,부천시,2002,중앙그린,9,원미로,26300,84.34
2016,9,110,부천시,1984,동신,5,길주로363번길,17500,59.69
2016,9,110,부천시,1984,성원,4,부천로245번길,17500,49.73
2016,9,110,부천시,2005,주영홈타운102동,7,삼작로268번길,28400,79.4
2016,9,110,부천시,1989,삼보,2,삼작로,11500,41.22
2016,9,110,부천시,1990,우남(57-1),1,삼작로256번길,15700,52.11
2016,9,110,부천시,1989,복사골1(C동),4,성곡로63번길,10300,43.26
2016,9,110,부천시,1984,흥립약대,4,신흥로321번길,13100,44.01
2016,9,110,부천시,2012,부천위브트레지움2단지,6,도약로,38500,59.98
2016,9,110,부천시,1984,흥립약대,5,신흥로321번길,10500,44.01
2016,9,110,부천시,2012,부천위브트레지움2단지,20,도약로,50000,84.98
2016,9,110,부천시,1988,현대,3,신흥로321번길,26500,70.23
2016,9,110,부천시,2012,부천위브트레지움1단지,13,수도로,44300,84.98
2016,9,110,부천시,2012,노마즈하우스,13,부천로,8500,14.28
2016,9,110,부천시,2005,하나리아벨주상복합,15,부흥로,24700,62.59
2016,9,110,부천시,2014,부천역푸르지오시티,10,부일로,9550,15.54
2016,9,110,부천시,2011,JN팰리스 A동,6,장말로,14800,39.67
2016,9,110,부천시,1993,설악마을(주공),12,계남로,18000,44.1
2016,9,110,부천시,1994,금강마을(주공),13,계남로,19700,41.85
2016,9,110,부천시,1993,미리내마을(롯데1),9,소향로,20200,42.51
2016,9,110,부천시,1995,보람마을(아주),3,조마루로,29300,59.94
2016,9,110,부천시,1994,금강마을(주공),3,계남로,24100,51.66
2016,9,110,부천시,1994,은하마을(쌍용),11,중동로279번길,44400,101.88
2016,9,110,부천시,1995,한라마을(주공2),9,계남로,18300,41.85
2016,9,110,부천시,2009,팰리스카운티,8,중동로,48800,84.99
2016,9,110,부천시,1993,중흥마을(두산),3,중동로280번길,43000,134.07
2016,9,110,부천시,1995,포도마을(영남),5,조마루로,34400,75.2
2016,9,110,부천시,1995,보람마을(동남),5,석천로,30800,59.94
2016,9,110,부천시,1996,한라마을(주공3),4,도약로,26400,58.14
2016,9,110,부천시,1995,한라마을(주공2),4,계남로,22500,49.77
2016,9,110,부천시,1996,한라마을(주공3),5,도약로,26650,59.98
2016,9,110,부천시,1987,복사골,5,중동로171번길,12000,41.13
2016,9,110,부천시,1993,미리내마을(동성),11,조마루로,27200,52.88
2016,9,110,부천시,2012,리첸시아중동,27,옥산로,74500,140.61
2016,9,110,부천시,1994,미리내마을(한양),12,조마루로285번길,36500,84.9
2016,9,110,부천시,1996,한라마을(주공3),7,도약로,26500,58.14
2016,9,110,부천시,1992,복사골(시영),6,중동로,23300,56.58
2016,9,110,부천시,1995,보람마을(동남),5,석천로,31200,59.94
2016,9,1120,부천시,2006,"위브더스테이트(801,802,803동)",7,신흥로,42900,84.96
2016,9,1120,부천시,2003,다정한마을(쌍용),4,도약로,59500,134.9
2016,9,1120,부천시,2002,행복한마을(한양),6,조마루로,47800,84
2016,9,1120,부천시,1994,한아름마을(동성),4,부흥로,33000,84.87
2016,9,1120,부천시,2002,라일락마을(경남아너스빌),15,도약로,41400,84.8
2016,9,1120,부천시,2002,행복한마을(서해),12,상동로,53250,112.16
2016,9,1120,부천시,2002,백송마을(풍림아이원),2,부흥로,33500,60
2016,9,1120,부천시,2002,다정한마을(주공),3,상동로,36200,84.8
2016,9,1120,부천시,2002,행복한마을(서해),10,상동로,63600,127.74
2016,9,1120,부천시,2007,코오롱이데아폴리스,11,소향로,38200,114.3
2016,9,1120,부천시,2007,동양파라곤,19,상동로,39000,100.9
2016,9,1120,부천시,2002,라일락마을(대우유림),2,상동로117번길,39000,84.92
2016,9,1120,부천시,1994,한아름마을(삼환),6,부흥로,35000,84.87
2016,9,1120,부천시,2002,푸른마을(창보),15,송내대로205번길,45700,84.96
2016,9,1120,부천시,2002,행복한마을(서해),12,상동로,57000,112.16
2016,9,1120,부천시,2002,보강쉐르빌,2,원종로51번길,11300,32.98
2016,9,1120,부천시,1987,욱일7차,5,소사로775번길,14800,51.84
2016,9,1120,부천시,1988,성락,3,원종로51번길,14000,46.26
2016,9,1120,부천시,2012,부천위브트레지움1단지,3,수도로,42000,84.98
2016,9,1120,부천시,2012,부천위브트레지움1단지,18,수도로,38850,59.98
2016,9,1120,부천시,1989,홍익,1,고리울로74번길,13400,48.45
2016,9,1120,부천시,1986,오건,2,소사로,16900,49.5
2016,9,1120,부천시,1987,수정,1,소사로807번길,15300,49.95
2016,9,1120,부천시,1983,미성,4,삼작로410번길,18000,52.74
2016,9,1120,부천시,1989,홍익,2,고리울로74번길,12500,48.45
2016,9,1120,부천시,1988,부촌1차,4,고강로72번길,12800,48.15
2016,9,1120,부천시,1988,삼우(396),3,고리울로52번길,10200,38.97
2016,9,1120,부천시,1987,건일,1,고리울로15번길,14000,45
2016,9,1120,부천시,1989,상우(380),2,고리울로15번길,16000,55.12
2016,9,1120,부천시,1986,서원,1,원종로131번길,15700,52.38
2016,9,1120,부천시,1988,부촌1차,2,고강로72번길,13500,48.15
2016,9,1120,부천시,1988,현대,4,고리울로7번길,12500,45.28
2016,9,1120,부천시,1989,동원(364),1,고강로,10400,42.34
2016,9,1120,부천시,1989,선우,5,고리울로64번길,8700,43.8
2016,9,1120,부천시,1989,선우,3,고리울로64번길,10700,43.8
2016,9,1120,부천시,2010,청광플러스원,10,원종로119번길,32500,84.91
2016,9,1120,부천시,1989,동원(364),1,고강로,11500,42.34
2016,9,1120,부천시,2006,"부천동부센트레빌1,2단지",2,지봉로77번길,42100,120.14
2016,9,1120,부천시,1986,한도(1-6동),1,부일로,12800,44.17
2016,9,1120,부천시,2011,역곡역이편한세상,15,역곡로19번길,45300,84.99
2016,9,1120,부천시,1986,은성,2,부일로685번길,11300,36.69
2016,9,1120,부천시,2006,"부천동부센트레빌1,2단지",4,지봉로77번길,30700,59.5
2016,9,1120,부천시,2004,시온,1,부일로,12200,43.76
2016,9,1120,부천시,2006,동부센트레빌3단지,13,안곡로279번길,33500,74.51
2016,9,1120,부천시,2002,태강1동,5,원미로,10200,30.61
2016,9,1120,부천시,2005,삼융아파트오피스텔,10,원미로,18000,66.68
2016,9,1120,부천시,2002,중앙그린,2,원미로,25350,84.34
2016,9,1120,부천시,1989,팔복,1,성곡로69번길,9500,42.36
2016,9,1120,부천시,2012,부천위브트레지움2단지,7,도약로,44800,84.98
2016,9,1120,부천시,1984,흥립약대,3,신흥로321번길,11900,41.31
2016,9,1120,부천시,2016,해냄 hill 아파트,4,원미로156번길,21000,54.99
2016,9,1120,부천시,2002,심환홈빌리지,8,조종로7번길,17600,57.65
2016,9,1120,부천시,2000,두리하이츠,3,조마루로412번길,20700,83.31
2016,9,1120,부천시,1999,두산,6,원미로144번길,33800,119.3
2016,9,1120,부천시,2004,우민늘사랑APT,2,부흥로,24500,59.95
2016,9,1120,부천시,2012,JN 팰리스 B동,7,장말로,14500,36.71
2016,9,1120,부천시,2009,팰리스카운티,1,중동로,38700,84.99
2016,9,1120,부천시,1982,동원(805-6),1,부일로330번길,16500,49.16
2016,9,1120,부천시,1982,동원(816-0),1,부일로330번길,14900,45.39
2016,9,1120,부천시,1995,금강마을(주공),8,계남로,21000,42.75
2016,9,1120,부천시,1994,미리내마을(한신),3,조마루로285번길,21800,41.85
2016,9,1120,부천시,1993,설악마을(주공),10,계남로,23700,49.8
2016,9,1120,부천시,1993,포도마을(뉴서울),11,소향로,47900,131.57
2016,9,1120,부천시,2006,오정생활휴먼시아1단지,15,오정로251번길,29500,59.95
2016,9,1120,부천시,2008,효마을,4,오정로232번길,26000,78.43
2016,9,1120,부천시,2003,부천범박힐스테이트 4단지,19,범안로96번길,38000,99.61
2016,9,1120,부천시,2004,부천 범박 힐스테이트1단지,19,범안로,32300,59.95
2016,9,1120,부천시,2003,부천범박힐스테이트 4단지,13,범안로96번길,35500,84.39
2016,9,1120,부천시,2011,범박휴먼시아2단지,3,양지남로68번길,35700,84.85
2016,9,1120,부천시,2003,현대홈타운1-6,19,은성로,33500,84.39
2016,9,1120,부천시,2004,부천범박힐스테이트3단지,2,범안로95번길,32000,84.92
2016,9,1120,부천시,2003,현대홈타운1-6,17,은성로,30400,70.4
2016,9,1120,부천시,2003,현대홈타운1-6,1,은성로,27300,70.4
2016,9,1120,부천시,2004,부천 범박 힐스테이트1단지,5,범안로,20300,39.69
2016,9,1120,부천시,2000,영화참마음,8,성곡로98번길,25000,84.97
2016,9,1120,부천시,1990,로얄,4,성지로,16300,55.71
2016,9,1120,부천시,2010,여월휴먼시아(5단지),11,여월로,60000,135.59
2016,9,1120,부천시,2003,부천범박힐스테이트 4단지,10,범안로96번길,33200,84.39
2016,9,1120,부천시,2012,부천소사역푸르지오,20,소삼로,43700,84.94
2016,9,1120,부천시,2006,주공뜨란채,14,소사동로72번길,34300,84.85
2016,9,1120,부천시,2006,주공뜨란채,13,소사동로72번길,34400,84.85
2016,9,1120,부천시,1995,주공,14,소사로102번길,22000,58.14
2016,9,1120,부천시,1995,청구,10,소사로102번길,38000,134.55
2016,9,1120,부천시,1984,한신,3,소사로170번길,14000,41.3
2016,9,1120,부천시,1995,주공,11,소사로102번길,22850,58.14
2016,9,1120,부천시,2006,주공뜨란채,17,소사동로72번길,32000,75.54
2016,9,1120,부천시,1995,삼성,13,소사로78번길,34800,134.97
2016,9,1120,부천시,1995,두산,10,소사로78번길,33400,101.82
2016,9,1120,부천시,2003,백송마을(상록LG),11,조마루로,44300,84.84
2016,9,1120,부천시,1993,반달마을(건영),11,상일로,25300,55.73
2016,9,1120,부천시,2002,윌타운,15,부일로205번길,7450,29.78
2016,9,1120,부천시,1996,한아름마을(한국),21,부흥로,27850,59.1
2016,9,1120,부천시,2004,스타팰리스2,4,길주로,25000,75.6
2016,9,1120,부천시,2003,보강센트럴빌APT(202동),5,경인로274번길,23500,77.02
2016,9,1120,부천시,1980,부천극동APT,4,성주로,22000,86.02
2016,9,1120,부천시,1985,"태경삼익APT(A,B동)",4,성주로,14900,52.47
2016,9,1120,부천시,2004,소사에스케이뷰,3,소삼로,33650,84.98
2016,9,1120,부천시,1984,한신,5,소사로170번길,18400,64.34
2016,9,1120,부천시,1995,주공,1,소사로102번길,21500,58.14
2016,9,1120,부천시,1996,풍림,5,소사로78번길,29700,84.77
2016,9,1120,부천시,1984,한신,6,소사로170번길,14000,41.3
2016,9,1120,부천시,1995,보람마을(아주),15,조마루로,34400,84.94
2016,9,1120,부천시,1993,설악마을(주공),2,계남로,21800,49.8
2016,9,1120,부천시,1993,설악마을(주공),3,계남로,17600,44.1
2016,9,1120,부천시,1993,무지개마을(LG),14,중동로,29500,59.79
